date,close,day_of_week,month,year,returns,ma_7,ma_15,ma_30
2024-07-04,59120.01492888268,3,7,2024,0.0019635401210595926,58966.002329284835,58965.938859543814,58844.72348505096
2024-07-05,59305.33161184481,4,7,2024,0.0031345845089021385,58961.41325361885,58999.04578741826,58850.14285473923
2024-07-06,59807.90617282089,5,7,2024,0.008474357149968359,59035.86202825252,59072.940714618555,58852.150900029796
2024-07-07,59528.39939239512,6,7,2024,-0.0046734085560211636,59051.00262595921,59162.106764451455,58848.10502145804
2024-07-08,59558.08889526588,0,7,2024,0.0004987451900908546,59232.49825000652,59254.604231201134,58859.2807511355
2024-07-09,58928.07962334129,1,7,2024,-0.010578063930702597,59321.711217441734,59243.7805134207,58872.21925354204
2024-07-10,58859.22653178448,2,7,2024,-0.0011684258505776368,59301.0067366193,59187.05981236582,58882.27848655821
2024-07-11,59106.2821470085,3,7,2024,0.004197398263305452,59299.044910637276,59186.42634731549,58929.70938742293
2024-07-12,58999.2395881422,4,7,2024,-0.0018110183042822081,59255.31747867976,59123.638017839796,58960.03379791848
2024-07-13,60149.97469201333,5,7,2024,0.019504236188535806,59304.184409992966,59177.80598787357,59010.04852147718
2024-07-14,59356.28196013799,6,7,2024,-0.013195229689443755,59279.59620538481,59182.44046852377,59025.80018875207
2024-07-15,59226.0798723586,0,7,2024,-0.002193568793052658,59232.16634496948,59169.351446117784,59057.603773307084
2024-07-16,58836.85751364774,1,7,2024,-0.006571806872068819,59219.13461501327,59205.96731189866,59049.32002792785
2024-07-17,59130.07012821463,2,7,2024,0.00498348530084014,59257.82655736042,59261.0660636933,59091.6715262361
2024-07-18,59117.605139469095,3,7,2024,-0.00021080625675751197,59259.44412771194,59268.629213155145,59114.79828960274
2024-07-19,58785.121450996885,4,7,2024,-0.005624106181023714,59228.85582240547,59246.302981296096,59106.120920419955
2024-07-20,58604.22529586814,5,7,2024,-0.0030772438784453238,59008.034480099006,59199.56256023098,59099.304173824625
2024-07-21,59753.45059400516,6,7,2024,0.019609939254978004,59064.77285636575,59195.93218830993,59134.436451464244
2024-07-22,58818.26955179966,0,7,2024,-0.015650661725957637,59006.51423914305,59148.59019893691,59155.348481694185
2024-07-23,59534.5393661292,1,7,2024,0.012177675742376826,59106.183075211826,59147.0202303278,59200.812230764466
2024-07-24,59661.16249674044,2,7,2024,0.0021268851990696724,59182.053413572656,59195.89242188774,59219.83646765422
2024-07-25,59798.727031722316,3,7,2024,0.0023057635692129708,59279.3565410374,59258.52578855026,59222.79280045804
2024-07-26,60031.991511120854,4,7,2024,0.0039008268399225443,59457.48083534082,59320.23974615776,59253.333046736625
2024-07-27,59243.60484451967,5,7,2024,-0.013132775487801895,59548.820770862476,59336.53076324958,59230.08439054469
2024-07-28,60145.370487408145,6,7,2024,0.015221316212190139,59604.8093270629,59336.2238162759,59257.014902074734
2024-07-29,59662.477674038884,0,7,2024,-0.008028761140815632,59725.41048738278,59356.63686386929,59269.538666196524
2024-07-30,58692.64212696541,1,7,2024,-0.0162553682797435,59605.139453216536,59321.07434750975,59245.21289681377
2024-07-31,59983.96271329928,2,7,2024,0.022001404938296387,59651.2537698678,59397.54802748652,59301.75766969259
2024-08-01,61227.371713650675,3,8,2024,0.020729023960861293,59855.34586728614,59537.36813318226,59399.21709843779
2024-08-02,61928.97863800519,4,8,2024,0.011459040372266971,60126.3440282696,59724.793033084665,59496.71112311991
2024-08-03,62600.959638791646,5,8,2024,0.010850832930967558,60605.96614173703,59979.182245604316,59612.7426134502
2024-08-04,60994.23383223826,6,8,2024,-0.025666152976315693,60727.23233385562,60138.51614802899,59669.03935412999
2024-08-05,62671.5910153233,0,8,2024,0.027500258265372057,61157.105668324824,60333.05884278353,59764.49551554673
2024-08-06,61753.7020684897,1,8,2024,-0.014646013161037752,61594.39994568543,60528.754343896195,59838.67227141655
2024-08-07,62518.288115713505,2,8,2024,0.012381217993632454,61956.44643174461,60727.67092720182,59937.345578764805
2024-08-08,62216.93272123145,3,8,2024,-0.0048202758515121236,62097.81228997044,60898.055608834555,60046.97401536115
2024-08-09,62925.52387335296,4,8,2024,0.011389040268127815,62240.17589502012,61106.50873160993,60182.517260080094
2024-08-10,60983.71373127251,5,8,2024,-0.03085886334436616,62009.14076537453,61169.95687962004,60245.0983128889
2024-08-11,61230.393101024034,6,8,2024,0.00404500406188002,62042.87780377249,61302.40943005366,60319.47009665162
2024-08-12,60836.71652961372,0,8,2024,-0.006429430736477393,61780.75287724256,61348.49916620071,60342.361491238305
2024-08-13,62584.52689577918,1,8,2024,0.028729531537335262,61899.442138283914,61543.30244765005,60449.969655759676
2024-08-14,61917.85257616994,2,8,2024,-0.010652382508530178,61813.665632634824,61758.31647759702,60539.69541255339
2024-08-15,61768.24113277383,3,8,2024,-0.002416289279607464,61749.566834283745,61877.26837222865,60637.408199857586
2024-08-16,61582.0122948962,4,8,2024,-0.0030149609971460434,61557.636608789915,61900.911077645025,60719.13960541364
2024-08-17,60320.04607730801,5,8,2024,-0.02049244853424148,61462.82694393784,61793.64890693188,60759.22097000827
2024-08-18,60658.724560057184,6,8,2024,0.005614692043091507,61381.16000951402,61664.16656834959,60821.67440697695
2024-08-19,60966.821955839725,0,8,2024,0.005079193438653595,61399.74649897486,61662.339109923014,60900.427628975995
2024-08-20,61052.3456992403,1,8,2024,0.0014027915619829745,61180.86347089789,61554.389422184155,60943.72413248384
2024-08-21,61398.30907988132,2,8,2024,0.0056666681137089725,61106.642971428075,61530.69655627692,61029.72545008656
2024-08-22,61782.18138223575,3,8,2024,0.006252164075968292,61108.63443563692,61481.62277404508,61104.64685062344
2024-08-23,61497.59798862997,4,8,2024,-0.004606237384936485,61096.57524902747,61433.66712520498,61165.861367019774
2024-08-24,61082.39950207673,5,8,2024,-0.006751458595667392,61205.482881137286,61310.79216711989,61208.65044936491
2024-08-25,61479.349062498026,6,8,2024,0.006498591470817994,61322.714952914546,61343.83452253493,61256.89570107748
2024-08-26,61475.7448660205,0,8,2024,-5.8624506155124934e-05,61395.41822579752,61360.19130686802,61331.30036846084
2024-08-27,62719.24710691772,1,8,2024,0.020227526215539138,61633.54699832287,61485.69334535496,61417.09625577783
2024-08-28,62198.23929972216,2,8,2024,-0.008306984398384065,61747.822744014404,61459.94083895116,61501.62164330061
2024-08-29,62423.14246897066,3,8,2024,0.003615908935375778,61839.38861354797,61493.62683180454,61625.971654700785
2024-08-30,61878.575764756206,4,8,2024,-0.00872379509706911,61893.81401013742,61500.9824739367,61689.12542308268
2024-08-31,61705.38581253836,5,8,2024,-0.0027988677838394205,61982.81205448909,61509.20737511284,61705.05922637893
2024-09-01,62504.785422445806,6,9,2024,0.012955102692915998,62129.30296305306,61654.8566647887,61724.25278586029
2024-09-02,61550.39122186045,0,9,2024,-0.015269138100946544,62139.96672817304,61714.30110890891,61689.23383862925
2024-09-03,62150.33663111562,1,9,2024,0.009747223329460875,62058.693803058464,61793.202087260644,61727.77059859182
2024-09-04,61774.2734120097,2,9,2024,-0.006050863752162572,61998.12724767097,61841.33060144527,61697.86001181471
2024-09-05,61565.047887282715,3,9,2024,-0.003386936230419635,61875.54230742984,61852.44652193869,61691.571539107805
2024-09-06,61672.88242682694,4,9,2024,0.0017515545466910698,61846.15754486852,61845.159924911444,61663.391349478254
2024-09-07,62409.21442255776,5,9,2024,0.011939315413130869,61946.704489157,61905.934353839955,61669.80073952246
2024-09-08,62628.344274088624,6,9,2024,0.0035111778534366866,61964.355753677395,62008.99733864075,61659.894752880326
2024-09-09,61505.64816053583,0,9,2024,-0.01792632595617405,61957.96388777388,62010.75061184327,61677.2925671891
2024-09-10,61736.9745864747,1,9,2024,0.0037610598840465137,61898.912167110895,62028.16592654022,61694.17861670412
2024-09-11,62400.86748617472,2,9,2024,0.010753570354668174,61988.42560627733,62006.940618490684,61746.31698192282
2024-09-12,61488.604105866376,3,9,2024,-0.014619402214407717,61977.50506607499,61959.63160556697,61709.786222259056
2024-09-13,62519.857398085514,4,9,2024,0.016771453950127135,62098.501490540504,61966.07926750796,61729.853049656245
2024-09-14,63200.69877038824,5,9,2024,0.010890002003164811,62211.570683087724,62054.22080121676,61777.60163757673
2024-09-15,62056.64348117613,6,9,2024,-0.018101940508103098,62129.89914124308,62077.637979125946,61793.42267711939
2024-09-16,61601.38294829389,0,9,2024,-0.007336209426478835,62143.575539494224,62017.411147515806,61836.13390615225
2024-09-17,62692.29997130332,1,9,2024,0.017709294350178872,62280.05059446974,62093.53839747867,61903.91975319379
2024-09-18,62832.767051430834,2,9,2024,0.0022405794681612523,62341.75053236347,62139.03375883302,61966.11792304683
2024-09-19,63190.82273408218,3,9,2024,0.005698550286003856,62584.924622108585,62233.47038030451,62037.40049087489
2024-09-20,63471.271082332845,4,9,2024,0.004438118323460305,62720.84086271535,62360.551926641194,62106.49922428994
2024-09-21,62151.49170234451,5,9,2024,-0.02079333464547073,62570.9541387091,62392.4592116757,62118.809568293575
2024-09-22,62783.65971386575,6,9,2024,0.010171405290621438,62674.8136005219,62417.42223109623,62161.67829246809
2024-09-23,62282.56300667799,0,9,2024,-0.007981323635345428,62772.12503743392,62394.37014660219,62201.68374262147
2024-09-24,61384.14140065836,1,9,2024,-0.014424929910532125,62585.2452416275,62386.26969594369,62198.51015389348
2024-09-25,61749.061903611044,2,9,2024,0.00594486612708045,62430.43022051039,62387.07551708611,62207.62072181317
2024-09-26,61547.252287068164,3,9,2024,-0.0032682215781334456,62195.63444236553,62330.16783714567,62168.55422781818
2024-09-27,61561.206755921994,4,9,2024,0.00022672773089427167,61922.76811002112,62335.008013816056,62147.31980969151
2024-09-28,61004.09919045118,5,9,2024,-0.009049653098576083,61758.854894036354,62233.95746664042,62100.01836707419
2024-09-29,61740.182829365745,6,9,2024,0.012066134057918898,61609.786767679216,62136.58973723893,62095.40526922784
2024-09-30,61949.24879926583,0,9,2024,0.003386222073198164,61562.17045233462,62129.430091778246,62103.534035452096
2024-10-01,63972.075602414305,1,10,2024,0.032652967426659796,61931.875338299746,62287.476268719605,62152.44370811771
2024-10-02,62837.82030410063,2,10,2024,-0.017730475174247307,62087.412252655406,62297.177624239426,62195.35801085904
2024-10-03,63789.07863275706,3,10,2024,0.01513830880913547,62407.673159182385,62360.93172966117,62249.98274424709
2024-10-04,63427.81837383754,4,10,2024,-0.005663355964103944,62674.33196174175,62376.731438978204,62305.10090964136
2024-10-05,64313.18285824917,5,10,2024,0.013958614802000335,63147.05819999862,62432.85889070595,62396.70540867358
2024-10-06,63838.96579684347,6,10,2024,-0.007373559204042368,63446.88433820971,62545.35716367255,62468.908187674126
2024-10-07,63841.8298599081,0,10,2024,4.486387003432846e-05,63717.253061158604,62615.90184007537,62516.6620355858
2024-10-08,64001.84515548701,1,10,2024,0.0025064334141118305,63721.505854454714,62730.520649995975,62562.445398299074
2024-10-09,64215.677934616564,2,10,2024,0.0033410408498391053,63918.34265881414,62919.28975225986,62652.77972410177
2024-10-10,63028.54155955093,3,10,2024,-0.018486706256910623,63809.69450549897,63004.58839598918,62695.831956537644
2024-10-11,63288.59762945567,4,10,2024,0.004126004877631928,63789.805827730124,63120.678085481675,62725.42296131367
2024-10-12,63790.00543266621,5,10,2024,0.007922561440627973,63715.06619550399,63269.264663931295,62802.13633887367
2024-10-13,64286.27040242416,6,10,2024,0.007779666522865991,63778.96685344409,63488.07607806283,62861.01677235163
2024-10-14,64137.32379606188,0,10,2024,-0.0023169271670279157,63821.18027289463,63647.88547584256,62892.23760654075
2024-10-15,63345.60767578857,1,10,2024,-0.01234407788498848,63727.432061509135,63740.97606761075,62935.2030796945
2024-10-16,63023.98816287145,2,10,2024,-0.005077218843068221,63557.190665545546,63677.770238307894,62982.623253513746
2024-10-17,63643.89771547541,3,10,2024,0.009836088934929599,63645.09868782048,63731.50873239955,63014.34317831948
2024-10-18,64327.51044949084,4,10,2024,0.010741214139202482,63793.51480496836,63767.404186848464,63064.16795825482
2024-10-19,64204.913436482704,5,10,2024,-0.001905825550397977,63852.78737694215,63819.21052435814,63097.97098166817
2024-10-20,64463.36769608808,6,10,2024,0.004025459201982384,63878.0869903227,63829.22284688074,63131.040868793345
2024-10-21,65334.239889106015,0,10,2024,0.013509567125373545,64049.075003614715,63928.90778636491,63237.13247501873
2024-10-22,64354.41739917554,1,10,2024,-0.014997074911923147,64193.19067838429,63963.08028898274,63289.49106452906
2024-10-23,65699.62644357649,2,10,2024,0.020903134528542644,64575.42471848502,64076.265708188694,63403.39317909233
2024-10-24,64545.507439672045,3,10,2024,-0.01756659917839276,64704.22610765596,64098.25434185906,63508.77204705946
2024-10-25,64183.20138671741,4,10,2024,-0.00561318776978037,64683.610527259756,64175.231663670165,63589.910029829676
2024-10-26,64868.81247010753,5,10,2024,0.010682095448296014,64778.45324634901,64280.57931971362,63700.62870259765
2024-10-27,64300.806969535864,6,10,2024,-0.008756218573191976,64755.23028541299,64314.63275550493,63791.94870971811
2024-10-28,62954.25484293496,0,10,2024,-0.020941449883185248,64415.23242167426,64225.831718205656,63856.95389813424
2024-10-29,63485.583593225274,1,10,2024,0.00843991802644517,64291.11330653851,64182.38237134987,63915.13392359622
2024-10-30,65189.43190694129,2,10,2024,0.02683835002026891,64218.22837273348,64305.30398676007,64023.14002718541
2024-10-31,64250.90151894161,3,10,2024,-0.014396971419223914,64176.14181262913,64387.09821049808,64032.43422440299
2024-11-01,64729.36841704074,4,11,2024,0.007446851122518083,64254.1656741039,64459.46292393576,64095.48582816766
2024-11-02,64378.91128165596,5,11,2024,-0.005414190559173249,64184.17979003939,64462.889646080104,64115.14691646429
2024-11-03,63969.65248336666,6,11,2024,-0.0063570319867448655,64136.87200630093,64447.205582539034,64133.20805344859
2024-11-04,64316.048812755864,0,11,2024,0.005415010336022652,64331.41400198963,64437.38432365022,64133.30358526548
2024-11-05,63904.598664492085,1,11,2024,-0.006397316935025654,64391.27329788489,64342.07490867595,64135.49134752042
2024-11-06,64848.87406461647,2,11,2024,0.014776329401299693,64342.622177552774,64375.03868637201,64169.05948767738
2024-11-07,64191.838571854816,3,11,2024,-0.010131794919168158,64334.184613683225,64274.51949492391,64175.392601556305
2024-11-08,64658.24029240053,4,11,2024,0.007265747966131775,64324.02345302034,64282.035018439135,64190.144680149104
2024-11-09,63281.0872324478,5,11,2024,-0.02129895669484516,64167.1914459906,64221.89407482116,64198.56286924567
2024-11-10,63938.233472853186,6,11,2024,0.010384559892144818,64162.70301591725,64159.85547500421,64220.21739735892
2024-11-11,63493.43760331015,0,11,2024,-0.006956649337706344,64045.18712885358,64106.03085058916,64210.33180304705
2024-11-12,64077.33241269742,1,11,2024,0.00919614422257764,64069.8633785972,64180.902688573326,64203.36720338949
2024-11-13,63547.473218986066,2,11,2024,-0.008269058241980654,63883.948972078564,64185.02866362405,64183.70551748697
2024-11-14,63472.638539145184,3,11,2024,-0.0011776184960651248,63781.2061102629,64070.57577243763,64187.939879598845
2024-11-15,64612.22430369653,4,11,2024,0.017953968682876464,63774.6323975909,64094.66395808796,64240.88108429302
2024-11-16,63763.784238628454,5,11,2024,-0.013131262299223123,63843.58911275957,64030.291679527145,64244.87730173146
2024-11-17,64834.77228100432,6,11,2024,0.01679618070294908,63971.66608535259,64060.682412817034,64261.78602944857
2024-11-18,64312.46131433308,0,11,2024,-0.008056031482727488,64088.66947264158,64083.53633488146,64265.37095871024
2024-11-19,63970.368770265595,1,11,2024,-0.005319226431025115,64073.388952294175,64060.49099871544,64248.937661182834
2024-11-20,63042.08398960756,2,11,2024,-0.014511168194007884,64001.19049095439,64002.990020389814,64172.53246453289
2024-11-21,63487.85362827926,3,11,2024,0.007070985133441621,64003.3640751164,63912.255324633996,64143.647005503
2024-11-22,64514.28481744961,4,11,2024,0.016167363212183705,63989.37271993827,63933.75174100698,64104.13561796545
2024-11-23,63756.481784781136,5,11,2024,-0.01174628277772527,63988.32951224579,63873.63450716569,64077.83476280242
2024-11-24,63300.38057679992,6,11,2024,-0.007153801389493952,63769.130697359455,63874.920730122496,64048.40740247183
2024-11-25,63689.036270574776,0,11,2024,0.006139863461062545,63680.06997682255,63858.30758330393,64009.08152915408
2024-11-26,64537.51104853376,1,11,2024,0.013322148169338632,63761.09030228943,63927.91247965218,64016.97166512067
2024-11-27,63891.361944725686,2,11,2024,-0.010011992921793222,63882.41572444916,63915.51444845406,64048.2085685137
2024-11-28,63071.478598234055,3,11,2024,-0.012832459999850054,63822.93357729985,63883.781473737254,64034.40506868065
2024-11-29,64468.16286794479,4,11,2024,0.02214446689299332,63816.34472737059,63950.149762323905,64010.362767380764
2024-11-30,63100.08443330873,5,11,2024,-0.02122099302625391,63722.573677160246,63849.340437631385,63972.00219785967
2024-12-01,63281.59980590922,6,12,2024,0.002876626461448595,63719.89070989015,63817.19480878344,63923.74324415529
2024-12-02,64943.72318322517,0,12,2024,0.02626550817953155,63899.131697411634,63824.458202264825,63942.570307540926
2024-12-03,63489.815638307555,1,12,2024,-0.022387191150339825,63749.46092452218,63769.61515719646,63926.57574603896
2024-12-04,63711.65123638855,2,12,2024,0.0034940343715086364,63723.7879661883,63752.36732160465,63906.42916016004
2024-12-05,62286.46566619381,3,12,2024,-0.022369308321752435,63611.64326161112,63701.9927667104,63852.49139355011
2024-12-06,64563.00077546447,4,12,2024,0.036549434695349214,63625.19153411393,63773.66924318942,63842.9622839117
2024-12-07,64463.34781604129,5,12,2024,-0.0015434995001200047,63819.94344593287,63770.27344309553,63852.01259205126
2024-12-08,64087.4010114728,6,12,2024,-0.005831946637976815,63935.057903870525,63792.33472487497,63832.98461602034
2024-12-09,64675.41245538143,0,12,2024,0.009175148853412862,63896.72779989285,63884.00351678041,63879.46212345145
2024-12-10,63943.39796844405,1,12,2024,-0.011318280922327117,63961.52527562663,63900.96096330502,63879.63427330448
2024-12-11,64509.30075904211,2,12,2024,0.008850058154202811,64075.475207434276,63899.08027733892,63913.496378495554
2024-12-12,64600.651634505324,3,12,2024,0.0014160884459812895,64406.073202907355,63946.36625665756,63930.94035255581
2024-12-13,63352.35329326531,4,12,2024,-0.01932330881587041,64233.12356259319,63965.091236326305,63924.43635503178
2024-12-14,64290.71912770628,5,12,2024,0.01481185442468358,64208.46232140247,63953.26165364375,63951.70570798383
2024-12-15,65029.37146724947,6,12,2024,0.011489253030066982,64343.029529370564,64081.88078923979,63965.610613435594
2024-12-16,62980.991111364114,0,12,2024,-0.031499310383416135,64100.96933736809,64061.84020960345,63939.517509193436
2024-12-17,62941.9662217243,1,12,2024,-0.0006196296525535772,63957.90765926527,63928.389745503395,63876.423973884106
2024-12-18,63158.192903069976,2,12,2024,0.00343533407558283,63764.89225126926,63906.28156315422,63837.948360175345
2024-12-19,63568.490260501625,3,12,2024,0.006496344156985856,63617.44062641158,63896.7374980951,63824.55240984987
2024-12-20,65294.61678930517,4,12,2024,0.02715380720432292,63894.90684013157,64097.28090630251,63899.636836506455
2024-12-21,64635.264842888566,5,12,2024,-0.010098105767956667,63944.12765658617,64102.098510797456,63937.88387699344
2024-12-22,64203.36659234059,6,12,2024,-0.006682083713864362,63826.12696017062,64084.76642921741,63927.519936156474
2024-12-23,65111.91062749127,0,12,2024,0.014151034180488908,64130.54403390307,64153.0670702853,63972.70089758014
2024-12-24,64156.531354473,1,12,2024,-0.014672880334967386,64304.05333858146,64118.47499689142,64001.239256835914
2024-12-25,64506.01311755753,2,12,2024,0.005447329456662819,64496.59908350825,64155.982673498984,64028.471818401995
2024-12-26,64257.797606586624,3,12,2024,-0.003847943764847983,64595.07156152039,64139.21579666861,64019.14803700377
2024-12-27,64210.36421912509,4,12,2024,-0.0007381732525589824,64440.17833720896,64113.19663564326,64029.78144615041
2024-12-28,65474.30324817598,5,12,2024,0.019684346046341616,64560.04096653573,64254.65996597064,64109.87560114847
2024-12-29,64438.34988001946,6,12,2024,-0.015822289306841708,64593.610007632706,64264.502016124854,64108.8818348843
2024-12-30,63907.19353989955,0,12,2024,-0.008242860673944863,64421.50756654818,64189.69015430152,64135.78547177066
2024-12-31,64576.41603108821,1,12,2024,0.010471786572365138,64481.49109177892,64296.05181561646,64178.94601260996
2025-01-01,59891.92261621331,2,1,2025,-0.07254186129839879,63822.335305872606,64092.71557524906,64010.55266037623
2025-01-02,59252.624959194,3,1,2025,-0.010674188256001194,63107.310641959375,63832.34437899067,63869.31297107244
2025-01-03,59712.07725580348,4,1,2025,0.0077541256092181765,62464.69821862771,63575.25017867745,63735.993838386275
2025-01-04,59741.114327766125,5,1,2025,0.00048628473999068333,61645.67122999773,63205.01668124152,63651.14879377201
2025-01-05,60271.130707691555,6,1,2025,0.008871886403349016,61050.35420537946,62914.07440556172,63508.08645817959
2025-01-06,61135.04240317341,0,1,2025,0.014333756233506412,60654.332614418585,62709.51945961724,63397.14294441732
2025-01-07,61603.13402540045,1,1,2025,0.007656682711366658,60229.578042177476,62475.60101947785,63314.33404488158
2025-01-08,61559.59899651462,2,1,2025,-0.0007067015270340038,60467.81752507767,62302.47219561396,63210.47359625269
2025-01-09,61044.01048535584,3,1,2025,-0.008375436480474452,60723.729743100776,62071.67202013384,63113.82734681641
2025-01-10,59926.77058777804,4,1,2025,-0.018302203421674212,60754.40021909715,61782.93688554661,62961.076341107604
2025-01-11,59672.26496341969,5,1,2025,-0.004246943759226185,60744.56459561909,61480.396935166245,62796.79678540476
2025-01-12,60573.93757499102,6,1,2025,0.015110413726109995,60787.82271951901,61153.70589028726,62704.182928128954
2025-01-13,61330.75550279641,0,1,2025,0.012494118066345816,60815.78173375087,60946.53293180571,62605.51747396528
2025-01-14,61265.891164597415,1,1,2025,-0.0010576151829083669,60767.60418220757,60770.44610678557,62480.06813054354
2025-01-15,60466.94936014838,2,1,2025,-0.01304056448477331,60611.5113770124,60496.48166205625,62396.266738836355
2025-01-16,60021.382487608666,3,1,2025,-0.007368767190252368,60465.42166304852,60505.11232014928,62298.91394769916
2025-01-17,60631.62935716454,4,1,2025,0.010167157840488938,60566.115772960875,60597.045946680635,62214.69516283565
2025-01-18,59986.61147178077,5,1,2025,-0.010638306973149936,60611.02241701245,60615.3482277458,62095.29920321162
2025-01-19,60117.25770309745,6,1,2025,0.0021779231750427286,60545.78243531338,60640.42445276789,61922.720567004704
2025-01-20,61142.177884724566,0,1,2025,0.017048684866647124,60518.84277558883,60698.49426457008,61806.284335065895
2025-01-21,60571.43250005758,1,1,2025,-0.00933472448009709,60419.63439494028,60660.92027102903,61685.21986532313
2025-01-22,61287.61584548268,2,1,2025,0.011823780879285373,60536.87246427375,60639.885725701184,61557.74337258952
2025-01-23,60145.02277385517,3,1,2025,-0.018643131338445196,60554.53536230896,60545.580644190544,61424.02641990226
2025-01-24,60436.5516685236,4,1,2025,0.004847099248171727,60526.66712107455,60505.08338973507,61288.37770493446
2025-01-25,60130.64939332784,5,1,2025,-0.005061544160784415,60547.24396700984,60518.675310105056,61150.80609782583
2025-01-26,60375.980931908045,6,1,2025,0.004079974872305714,60584.204428268495,60565.58970800427,61022.99332158526
2025-01-27,59777.26110834443,0,1,2025,-0.009916523331336857,60389.216317357044,60512.47794356116,60833.09191692421
2025-01-28,60330.52547763683,1,1,2025,0.00925543189892264,60354.8010284398,60445.79594188386,60696.16443684479
2025-01-29,60093.753786081375,2,1,2025,-0.003924575323701163,60184.249305668185,60367.65344998279,60569.049778384186
2025-01-30,61085.83553179319,3,1,2025,0.016508899564560142,60318.65112823077,60408.912528092456,60452.69709507435
2025-01-31,60722.933829833986,4,1,2025,-0.005940848623906092,60359.562865560816,60455.68261757414,60480.3974688617
2025-02-01,61148.101724424625,5,2,2025,0.007001767993985553,60504.91319857464,60490.11410872482,60543.58002770272
2025-02-02,61081.9436484785,6,2,2025,-0.0010819318029573477,60605.76501522756,60563.13625383799,60589.24224079189
2025-02-03,61745.22934309396,0,2,2025,0.010858948733403428,60886.903334477494,60671.667696504424,60656.04607463616
2025-02-04,61082.29765121488,1,2,2025,-0.010736565382167829,60994.29935927435,60667.675680937115,60683.084972753604
2025-02-05,60357.53673246566,2,2,2025,-0.011865318539385439,61031.98263732925,60653.41596309764,60657.16811706334
2025-02-06,60143.423037742425,3,2,2025,-0.0035474226801582853,60897.352281036285,60577.136442581635,60608.511084141406
2025-02-07,61278.75803944797,4,2,2025,0.01887712644810846,60976.755739552566,60652.718793621156,60599.14971890584
2025-02-08,60366.30352578797,5,2,2025,-0.014890225305686067,60865.07028260448,60648.03558410545,60576.559486920254
2025-02-09,60891.4840846979,6,2,2025,0.00869989593922349,60837.861773492965,60698.757896863455,60608.71660348425
2025-02-10,60095.2539208549,0,2,2025,-0.01307621543162707,60602.15099888739,60680.042762793244,60622.81623539876
2025-02-11,60561.192103020774,1,2,2025,0.0077533274554344445,60527.70734914537,60732.304829105,60622.391386333074
2025-02-12,60152.36797408086,2,2,2025,-0.006750595798122094,60498.39752651897,60720.42766220126,60583.111802042564
2025-02-13,61967.824385802924,3,2,2025,0.030180963324741183,60759.02629052761,60845.36570218271,60606.509576082746
2025-02-14,61440.64506436099,4,2,2025,-0.008507307246415241,60782.153008372334,60869.01967102055,60638.9660995565
2025-02-15,61588.512593511616,5,2,2025,0.0024066727977176683,60956.754303761416,60926.72492193239,60691.203769753265
2025-02-16,60598.079859881684,6,2,2025,-0.01608145239952219,60914.83941450197,60890.05679762954,60690.08545317718
2025-02-17,61325.00542052889,0,2,2025,0.011995851392124113,61090.518200169674,60906.26091576622,60734.69858480211
2025-02-18,60822.15888811098,1,2,2025,-0.008199698132429045,61127.79916946828,60844.72288543403,60758.195290969226
2025-02-19,60175.95593538361,2,2,2025,-0.01062446589434829,61131.168878225806,60784.300104378606,60725.98789265786
2025-02-20,60904.9746322994,3,2,2025,0.012114783813299335,60979.33319915389,60820.795964367535,60737.10596373259
2025-02-21,61338.51747602984,4,2,2025,0.007118348646360184,60964.74354367801,60900.46892692002,60738.80268475083
2025-02-22,61479.5976369588,5,2,2025,0.0023000256076306513,60949.184264170464,60913.858233420746,60783.28851352095
2025-02-23,61297.43804897471,6,2,2025,-0.00296292745863036,61049.09257689804,60975.93386829986,60811.98472620265
2025-02-24,59856.79013238545,0,2,2025,-0.023502579592938777,60839.34753573469,60906.95427147903,60802.85608417124
2025-02-25,59587.39850735492,1,2,2025,-0.004500602595540415,60662.95319562668,60873.097243912365,60776.570003352805
2025-02-26,60841.1013688025,2,2,2025,0.021039731434035147,60757.97397182938,60891.757861631144,60812.031345368065
2025-02-27,59494.5976739098,3,2,2025,-0.022131481261829178,60556.491549202285,60847.9065082864,60784.16708524383
2025-02-28,60763.57296621359,4,2,2025,0.02132925243496997,60474.35661922854,60767.62308031379,60806.49439124825
2025-03-01,60753.751129160715,5,3,2025,-0.00016164021589615274,60370.664260971665,60721.83015130043,60795.424911160495
2025-03-02,61232.22005734408,6,3,2025,0.007875545448480237,60361.34740502444,60698.07731555593,60812.401118744165
2025-03-03,61058.397015394155,0,3,2025,-0.0028387512617888966,60533.005531168536,60728.765125923426,60809.410961776484
2025-03-04,60312.60542288189,1,3,2025,-0.012214398493367473,60636.60651910096,60661.271792746964,60783.76635425659
2025-03-05,60702.481554303624,2,3,2025,0.006464256164828486,60616.80368845827,60653.293303826475,60749.00809463025
2025-03-06,60516.431234153395,3,3,2025,-0.003064954107086848,60762.77991135021,60675.99165707779,60730.145880728196
2025-03-07,61231.80017741642,4,3,2025,0.011821069562001796,60829.669512950604,60697.78002675226,60759.28799555989
2025-03-08,61121.034853261655,5,3,2025,-0.0018089509672070125,60882.138616393604,60683.28118523438,60791.875056077195
2025-03-09,60897.30245886625,6,3,2025,-0.0036604811245839475,60834.29324518249,60644.461506694875,60779.15987005781
2025-03-10,61241.737066905785,0,3,2025,0.005655991220172352,60860.48468111271,60640.74810789028,60808.34098809507
